Transaction ID,Date,Time,Store ID,Product ID,Quantity Sold,Price per Unit,Total Sales,Discount,Payment Method,Customer ID
T001846,2022-01-21,12:51 PM,S001,P0079,1,97788.0,97788.0,21465.42,Debit Card,C00290
T002472,2020-12-09,07:34 PM,S005,P009,5,50507.68,252538.4,32842.8,Cash,C0016
T007912,2023-10-26,06:33 PM,S003,P00133,5,76025.56,380127.8,47846.03,Credit Card,C00452
T003211,2022-04-12,07:43 PM,S007,P00107,2,86826.08,173652.16,43556.38,Debit Card,C00238
T008850,2024-06-16,07:51 PM,S002,P00254,3,77804.32,233412.96,57263.79,Credit Card,C00327
T001682,2023-03-30,01:00 PM,S008,P0011,2,88956.79,177913.58,18508.72,Debit Card,C00174
T007586,2021-06-18,05:38 PM,S004,P0034,1,28163.7,28163.7,1443.27,Debit Card,C00660
T008671,2020-03-11,10:50 AM,S002,P00327,5,55518.77,277593.85,60936.94,Cash,C00600
T00959,2023-08-31,06:52 PM,S004,P00194,2,70698.34,141396.68,41606.17,Mobile Payment,C00186
T00434,2021-05-01,12:52 PM,S007,P0063,2,60881.4,121762.8,3236.22,Credit Card,C00325
T003682,2021-05-07,05:44 PM,S008,P00257,5,18414.75,92073.75,10019.91,Mobile Payment,C00506
T006807,2021-02-02,11:55 AM,S001,P00353,1,33187.58,33187.58,3901.45,Cash,C00501
T002532,2022-12-05,11:02 AM,S003,P00232,3,89587.21,268761.63,61086.49,Mobile Payment,C00655
T006714,2023-11-18,05:15 PM,S004,P00311,2,90824.73,181649.46,38928.7,Debit Card,C00125
T002012,2023-05-08,11:54 AM,S007,P0028,5,96489.35,482446.75,36729.93,Debit Card,C005
T005556,2023-05-25,07:21 PM,S008,P00101,4,65780.71,263122.84,13614.76,Debit Card,C00101
T002322,2023-08-24,03:59 PM,S006,P00134,1,62619.72,62619.72,18101.49,Debit Card,C00442
T008369,2021-03-07,12:58 PM,S002,P00317,5,22582.29,112911.45,3340.28,Cash,C0058
T005565,2023-06-15,04:28 PM,S001,P00287,2,41372.61,82745.22,22511.72,Mobile Payment,C00594
T006617,2024-04-09,10:13 AM,S005,P00145,4,16522.06,66088.24,18434.62,Cash,C0097
T002458,2021-07-28,06:06 PM,S007,P0080,4,32465.76,129863.04,6076.7,Debit Card,C00633
T005707,2021-01-06,04:08 PM,S004,P00144,3,73794.11,221382.33,29233.54,Debit Card,C00425
T003070,2022-05-12,03:51 PM,S007,P00341,5,88708.84,443544.2,80247.59,Credit Card,C00260
T007928,2020-12-09,07:45 PM,S008,P00228,3,64241.86,192725.58,27117.76,Mobile Payment,C0023
T0058,2023-05-25,06:09 PM,S004,P00164,1,7131.46,7131.46,1517.55,Mobile Payment,C00524
T004104,2023-07-16,07:20 PM,S001,P00327,4,30508.62,122034.48,34473.07,Debit Card,C00455
T006209,2022-03-22,06:13 PM,S001,P00211,5,34948.08,174740.4,12170.39,Credit Card,C00242
T00341,2022-04-23,12:51 PM,S006,P00337,2,74626.93,149253.86,6496.07,Debit Card,C00541
T005500,2022-01-20,03:01 PM,S003,P00108,5,92477.58,462387.9,112563.9,Credit Card,C00262
T008590,2023-11-16,05:39 PM,S007,P00300,3,78442.72,235328.16,3742.48,Debit Card,C00610
T006811,2022-04-19,09:03 PM,S001,P00262,4,10666.44,42665.76,7042.62,Mobile Payment,C00273
T005996,2020-08-10,05:19 PM,S008,P0046,5,80515.37,402576.85,23817.42,Mobile Payment,C00338
T004808,2021-12-08,12:35 PM,S006,P0025,5,31545.49,157727.45,37953.84,Credit Card,C00236
T008933,2021-10-15,12:46 PM,S001,P00340,5,24268.48,121342.4,17120.61,Mobile Payment,C0058
T005040,2020-03-11,11:53 AM,S001,P00147,2,86968.32,173936.64,46228.82,Cash,C00579
T00316,2024-03-07,08:40 PM,S001,P00276,1,74667.75,74667.75,17609.65,Mobile Payment,C00325
T002315,2023-08-26,11:12 AM,S003,P00230,5,15237.54,76187.7,16877.5,Credit Card,C00403
T007969,2021-08-13,01:43 PM,S008,P00299,2,47860.91,95721.82,10033.72,Debit Card,C00472
T002588,2021-11-20,02:54 PM,S003,P00360,3,35147.56,105442.68,7701.88,Debit Card,C00588
T005596,2024-07-10,01:54 PM,S005,P00247,4,66370.65,265482.6,34669.04,Cash,C00187
T008739,2021-09-06,01:33 PM,S005,P0031,4,53710.62,214842.48,19566.42,Mobile Payment,C00523
T007343,2021-07-22,05:17 PM,S006,P00152,5,60973.47,304867.35,72595.45,Mobile Payment,C00650
T002763,2021-11-02,08:30 PM,S008,P00244,4,90386.63,361546.52,18565.1,Debit Card,C00112
T008908,2023-12-01,11:10 AM,S004,P00291,5,25819.88,129099.4,2149.54,Debit Card,C0081
T008473,2021-06-02,09:43 PM,S001,P00266,2,4764.67,9529.34,1262.69,Debit Card,C00529
T002409,2023-09-18,12:00 PM,S001,P00269,1,78515.25,78515.25,15038.93,Credit Card,C00293
T003329,2020-10-30,01:14 PM,S007,P00107,4,50591.69,202366.76,9435.44,Cash,C0078
T00392,2024-01-31,08:18 PM,S001,P00374,5,30454.47,152272.35,331.94,Credit Card,C00240
T001812,2020-11-12,11:37 AM,S004,P003,5,55114.85,275574.25,51852.72,Mobile Payment,C00166
T002889,2023-03-06,07:26 PM,S002,P00359,2,91264.81,182529.62,51432.69,Cash,C00631
T007915,2024-03-29,12:09 PM,S005,P00239,3,19665.56,58996.68,5552.45,Debit Card,C00138
T003377,2021-08-29,06:46 PM,S008,P00315,1,55789.0,55789.0,12901.88,Cash,C00647
T001774,2021-03-30,10:10 AM,S005,P00288,4,84218.0,336872.0,65538.21,Credit Card,C00144
T002213,2024-05-02,08:30 PM,S003,P00352,5,54195.44,270977.2,38930.12,Debit Card,C00490
T002342,2022-01-16,04:00 PM,S007,P0011,2,54156.77,108313.54,19118.66,Cash,C00601
T006445,2020-06-25,05:58 PM,S007,P00193,3,61136.41,183409.23,26287.03,Mobile Payment,C00531
T002741,2021-10-29,05:08 PM,S006,P00275,4,68649.57,274598.28,54845.21,Cash,C00628
T002411,2022-02-09,12:09 PM,S003,P00262,5,22856.53,114282.65,18542.25,Mobile Payment,C00116
T001469,2024-04-04,12:16 PM,S006,P00232,3,64495.38,193486.14,34841.98,Credit Card,C00431
T004549,2024-07-13,10:57 AM,S001,P00170,3,76585.47,229756.41,64920.53,Debit Card,C0097
T004691,2022-06-18,12:49 PM,S006,P00111,5,46402.63,232013.15,55784.24,Mobile Payment,C00315
T002798,2021-03-18,07:08 PM,S006,P00156,1,84851.04,84851.04,21770.36,Debit Card,C00421
T003434,2020-05-02,04:04 PM,S003,P0015,3,41439.08,124317.24,8541.82,Debit Card,C00238
T008234,2021-01-12,04:00 PM,S006,P00335,4,35770.27,143081.08,26612.5,Credit Card,C00376
T005632,2020-07-25,08:19 PM,S005,P00160,5,24717.05,123585.25,23299.97,Debit Card,C00549
T003153,2022-09-27,09:22 PM,S003,P00241,5,40698.97,203494.85,27750.78,Debit Card,C00443
T002610,2024-04-14,02:52 PM,S006,P00258,1,26055.04,26055.04,3264.66,Debit Card,C00423
T005958,2021-02-01,05:58 PM,S004,P00109,5,64828.97,324144.85,61599.19,Credit Card,C0048
T00749,2023-04-25,04:44 PM,S003,P00204,4,62785.82,251143.28,50931.51,Mobile Payment,C00546
T005039,2023-10-11,11:44 AM,S008,P00289,3,74232.45,222697.35,10303.22,Debit Card,C00396
T005497,2022-03-11,01:36 PM,S003,P00359,3,31825.99,95477.97,6577.53,Credit Card,C00387
T008810,2020-11-23,08:41 PM,S005,P00266,5,96327.79,481638.95,47484.5,Cash,C00110
T004588,2020-10-10,01:12 PM,S005,P0025,4,6229.52,24918.08,6568.6,Mobile Payment,C00448
T004276,2020-11-05,06:38 PM,S004,P00241,2,49447.25,98894.5,16994.19,Debit Card,C00596
T008646,2023-10-15,05:45 PM,S008,P0050,5,1791.01,8955.05,727.36,Cash,C00395
T005931,2021-05-05,10:41 AM,S008,P00160,3,98408.35,295225.05,11491.87,Credit Card,C00130
T001977,2023-11-28,07:34 PM,S005,P00160,3,64424.23,193272.69,55664.89,Mobile Payment,C00369
T005006,2023-08-23,12:02 PM,S004,P0041,5,91520.72,457603.6,105541.51,Mobile Payment,C00628
T003786,2024-01-11,02:38 PM,S007,P00187,2,3720.92,7441.84,1631.14,Credit Card,C00171
T00830,2021-01-13,08:59 PM,S005,P00186,2,40320.47,80640.94,11330.32,Mobile Payment,C00393
T004239,2021-01-27,01:23 PM,S001,P00211,3,63271.36,189814.08,37467.51,Credit Card,C00374
T007812,2023-05-01,01:13 PM,S003,P0033,1,55232.14,55232.14,7628.17,Credit Card,C00154
T006627,2023-12-14,07:33 PM,S005,P00134,5,45179.57,225897.85,7016.35,Cash,C00191
T003220,2022-03-15,11:30 AM,S002,P00161,5,71103.31,355516.55,63149.09,Cash,C0092
T003635,2022-11-08,09:55 PM,S002,P00356,5,56294.74,281473.7,20915.75,Credit Card,C0081
T005660,2020-06-08,03:02 PM,S002,P00223,3,31826.62,95479.86,24679.14,Cash,C0017
T00147,2020-06-18,01:13 PM,S007,P00289,5,75923.73,379618.65,108287.4,Debit Card,C00239
T005047,2021-01-23,09:13 PM,S002,P0042,3,27666.09,82998.27,11629.03,Cash,C00600
T004458,2021-09-06,06:25 PM,S006,P00243,2,3203.46,6406.92,1069.09,Cash,C0049
T005507,2024-04-23,08:34 PM,S008,P00373,5,68564.63,342823.15,58561.28,Credit Card,C00539
T004412,2022-10-16,03:20 PM,S003,P00195,2,32950.88,65901.76,3393.71,Mobile Payment,C0084
T00557,2022-12-22,09:13 PM,S002,P00198,1,88846.22,88846.22,9045.8,Cash,C0053
T001218,2023-04-30,08:18 PM,S007,P006,4,14938.34,59753.36,12021.7,Credit Card,C00293
T001231,2020-12-02,08:45 PM,S002,P00273,4,80362.59,321450.36,30349.26,Credit Card,C00641
T002795,2024-07-18,12:43 PM,S005,P00225,2,21571.03,43142.06,4000.75,Mobile Payment,C00153
T006573,2023-08-06,03:27 PM,S003,P00331,4,84633.07,338532.28,42488.79,Credit Card,C00311
T00646,2023-12-18,12:42 PM,S008,P00271,4,76763.24,307052.96,19509.2,Mobile Payment,C0098
T00713,2022-09-21,11:33 AM,S004,P00230,2,43970.39,87940.78,3055.86,Mobile Payment,C00460
T005669,2021-04-12,08:45 PM,S008,P00167,2,66547.21,133094.42,20961.35,Credit Card,C00391
T005588,2021-03-31,02:52 PM,S003,P00312,5,37310.39,186551.95,35833.81,Debit Card,C00462
T0047,2022-09-24,04:45 PM,S002,P00236,4,23711.4,94845.6,3603.79,Cash,C00234
T007712,2024-01-08,08:01 PM,S007,P0029,1,10403.59,10403.59,1399.82,Debit Card,C00470
T00638,2021-07-08,08:33 PM,S003,P00172,5,47888.96,239444.8,14563.25,Cash,C00475
T00459,2023-10-01,08:25 PM,S005,P00184,4,90500.88,362003.52,95549.68,Credit Card,C00314
T00929,2021-07-16,02:22 PM,S002,P0051,5,64834.4,324172.0,3188.27,Mobile Payment,C00465
T0020,2023-08-07,03:13 PM,S007,P0033,3,96304.73,288914.19,84659.22,Debit Card,C00511
T006881,2023-05-17,04:53 PM,S005,P00338,3,66660.55,199981.65,10083.46,Debit Card,C00161
T005153,2024-03-20,04:40 PM,S007,P00185,1,1070.84,1070.84,236.76,Credit Card,C0082
T003758,2020-05-13,04:21 PM,S007,P00135,2,88880.05,177760.1,45354.01,Mobile Payment,C00518
T002117,2021-12-22,09:21 PM,S004,P00165,4,16090.84,64363.36,2316.02,Cash,C00340
T004291,2023-05-17,03:32 PM,S001,P00126,5,97629.41,488147.05,105036.0,Debit Card,C00422
T006238,2021-01-04,04:55 PM,S002,P00192,5,50166.6,250833.0,190.82,Cash,C00347
T008323,2023-06-08,04:22 PM,S002,P00164,1,8662.17,8662.17,2117.11,Mobile Payment,C00201
T004407,2024-04-25,12:36 PM,S001,P00321,4,6557.38,26229.52,2563.14,Cash,C00202
T00435,2021-05-24,04:18 PM,S005,P00265,4,46521.37,186085.48,48220.95,Cash,C00610
T006970,2022-07-12,03:36 PM,S006,P00230,1,24946.41,24946.41,1426.62,Mobile Payment,C00557
T002084,2022-06-17,06:55 PM,S001,P00289,5,42981.57,214907.85,25513.86,Debit Card,C00565
T004521,2021-09-27,12:50 PM,S005,P00222,3,42878.22,128634.66,25939.68,Debit Card,C00314
T003872,2024-06-15,01:45 PM,S003,P00233,5,27271.82,136359.1,25456.41,Credit Card,C00612
T006551,2022-12-02,03:53 PM,S007,P00263,2,88886.87,177773.74,22701.68,Cash,C00344
T004323,2023-02-28,09:50 PM,S004,P00309,4,80322.33,321289.32,20163.82,Debit Card,C00198
T004787,2021-07-13,01:51 PM,S008,P00254,2,31307.28,62614.56,1364.22,Credit Card,C00494
T001610,2021-06-13,10:35 AM,S005,P00357,2,80879.11,161758.22,25074.49,Cash,C00118
T002922,2022-03-11,04:00 PM,S006,P00261,2,59763.46,119526.92,31333.51,Mobile Payment,C00382
T00893,2023-02-09,10:32 AM,S007,P00170,1,48246.78,48246.78,5570.82,Cash,C00212
T007753,2023-01-06,10:26 AM,S005,P0065,4,13396.73,53586.92,9328.99,Debit Card,C00232
T005380,2022-11-08,02:55 PM,S006,P0063,5,86529.5,432647.5,79830.54,Debit Card,C0019
T003880,2023-06-17,01:56 PM,S006,P00347,4,25586.71,102346.84,3078.74,Credit Card,C00542
T006623,2024-02-15,06:00 PM,S007,P00264,3,20788.22,62364.66,8558.59,Cash,C00532
T002347,2022-10-03,08:03 PM,S003,P00377,1,69220.45,69220.45,19968.14,Mobile Payment,C0027
T001412,2021-08-19,07:45 PM,S006,P00133,3,93356.62,280069.86,8280.65,Cash,C00540
T005343,2024-07-14,07:09 PM,S008,P0048,5,75710.72,378553.6,27344.57,Credit Card,C00178
T00985,2020-10-14,08:43 PM,S001,P001,1,41674.02,41674.02,7597.44,Cash,C00643
T002161,2023-05-18,10:35 AM,S008,P00142,1,59096.72,59096.72,1772.77,Debit Card,C00191
T004413,2020-02-22,10:50 AM,S004,P00334,2,61208.22,122416.44,25721.81,Mobile Payment,C0041
T003866,2021-01-07,08:30 PM,S007,P00127,1,89214.32,89214.32,1506.34,Cash,C0051
T004842,2022-11-28,03:39 PM,S008,P0099,4,44405.66,177622.64,9546.3,Credit Card,C00527
T005556,2023-11-16,12:12 PM,S006,P00206,5,76431.19,382155.95,16350.39,Debit Card,C007
T006844,2021-12-19,11:30 AM,S003,P00251,3,14071.25,42213.75,11050.48,Mobile Payment,C00583
T008746,2022-06-13,10:30 AM,S008,P0066,1,47973.09,47973.09,12608.19,Cash,C00467
T007089,2020-08-31,02:12 PM,S006,P0069,1,40295.92,40295.92,7481.97,Debit Card,C00621
T003654,2021-09-26,10:25 AM,S008,P0069,5,90891.29,454456.45,119682.78,Credit Card,C00357
T005704,2021-03-16,05:25 PM,S006,P00180,3,49882.5,149647.5,14938.55,Debit Card,C00560
T002743,2023-06-07,05:46 PM,S004,P00297,4,74085.22,296340.88,37866.75,Mobile Payment,C00167
T001035,2021-03-10,10:23 AM,S005,P00191,1,61438.09,61438.09,4021.48,Mobile Payment,C00383
T00813,2024-06-10,07:11 PM,S001,P00341,4,29254.34,117017.36,34321.98,Debit Card,C00466
T004852,2021-06-02,07:14 PM,S007,P00171,3,45955.38,137866.14,1156.01,Credit Card,C00116
T008672,2020-03-09,03:58 PM,S001,P00137,4,65940.82,263763.28,75845.59,Debit Card,C00138
T004127,2020-08-15,03:05 PM,S008,P0051,4,96203.66,384814.64,89043.81,Cash,C00364
T007847,2020-11-01,06:14 PM,S007,P00303,3,64912.99,194738.97,48589.27,Cash,C00498
T002988,2020-09-15,02:41 PM,S007,P00356,5,59666.65,298333.25,4230.6,Debit Card,C00317
T004421,2021-11-01,09:27 PM,S002,P00314,2,41789.0,83578.0,15993.75,Credit Card,C00395
T006600,2020-01-28,09:25 PM,S002,P0083,4,13509.07,54036.28,12189.46,Credit Card,C00652
T00620,2021-08-23,01:26 PM,S008,P00130,4,93407.12,373628.48,67312.62,Mobile Payment,C00610
T004118,2020-02-27,04:21 PM,S003,P007,4,19344.79,77379.16,14513.22,Debit Card,C00523
T003499,2021-09-10,12:39 PM,S004,P0061,2,95333.33,190666.66,5764.14,Cash,C00491
T004440,2022-06-04,05:21 PM,S004,P00174,3,87872.35,263617.05,17133.91,Debit Card,C00505
T00647,2021-06-10,07:13 PM,S001,P00133,2,43426.52,86853.04,14374.19,Debit Card,C00484
T005017,2022-11-16,08:36 PM,S002,P00242,4,30456.69,121826.76,29078.62,Mobile Payment,C00276
T006374,2022-07-22,03:44 PM,S005,P00177,1,49284.36,49284.36,11602.34,Mobile Payment,C00209
T006348,2023-11-02,03:08 PM,S004,P0070,4,17768.41,71073.64,20313.19,Cash,C00637
T006902,2022-04-23,09:43 PM,S002,P0016,2,53144.99,106289.98,22022.62,Mobile Payment,C0077
T00470,2020-12-09,09:45 PM,S005,P00344,2,55400.29,110800.58,21538.52,Cash,C00563
T005408,2020-11-30,12:44 PM,S007,P0071,3,50134.44,150403.32,35853.19,Cash,C00408
T006299,2024-06-12,05:49 PM,S001,P00229,3,59861.47,179584.41,12329.83,Cash,C00666
T00420,2021-07-21,09:43 PM,S008,P0076,1,26818.49,26818.49,55.78,Mobile Payment,C00583
T006630,2021-11-01,05:19 PM,S004,P00214,3,39052.01,117156.03,17998.72,Debit Card,C00458
T002794,2023-09-10,11:16 AM,S004,P0098,5,84873.25,424366.25,94157.63,Cash,C00437
T003046,2023-01-31,12:20 PM,S005,P00206,3,81832.95,245498.85,8381.63,Debit Card,C00535
T001296,2023-05-22,03:09 PM,S001,P00255,1,73956.64,73956.64,20361.18,Credit Card,C00118
T004001,2022-10-14,06:39 PM,S007,P00111,3,52243.07,156729.21,1410.99,Credit Card,C00273
T005368,2022-12-30,06:19 PM,S001,P00356,3,41634.1,124902.3,17317.48,Cash,C00295
T001502,2024-03-07,11:22 AM,S007,P00280,1,46059.32,46059.32,12296.32,Cash,C00503
T005880,2023-10-01,09:01 PM,S007,P00333,4,59449.51,237798.04,19983.65,Cash,C0048
T007589,2021-03-11,02:23 PM,S007,P00167,4,39382.69,157530.76,5071.78,Cash,C00534
T005264,2023-05-04,08:21 PM,S007,P00308,2,48751.08,97502.16,26949.69,Mobile Payment,C00146
T006344,2022-07-13,05:00 PM,S001,P00216,4,38515.95,154063.8,42729.98,Credit Card,C00215
T004358,2022-06-17,10:44 AM,S004,P00251,4,43876.02,175504.08,17625.24,Credit Card,C00163
T006604,2023-12-05,01:59 PM,S003,P00133,4,71633.2,286532.8,9056.34,Debit Card,C00143
T007372,2021-12-12,09:44 PM,S001,P0063,5,18965.11,94825.55,25119.22,Mobile Payment,C00332
T00558,2020-05-29,07:32 PM,S002,P00107,3,60795.11,182385.33,5959.12,Cash,C00336
T001379,2024-02-16,11:48 AM,S003,P00146,5,8254.19,41270.95,5464.95,Mobile Payment,C00457
T003137,2020-07-13,04:24 PM,S001,P00198,5,62283.63,311418.15,25507.81,Cash,C00605
T008507,2023-02-06,11:56 AM,S003,P00212,2,48935.89,97871.78,10510.67,Mobile Payment,C0066
T006276,2023-08-19,02:27 PM,S001,P004,1,31969.31,31969.31,4160.89,Cash,C00353
T004467,2020-12-24,06:07 PM,S008,P00234,5,67522.11,337610.55,98258.71,Debit Card,C00629
T002923,2023-01-29,02:28 PM,S006,P0039,5,39378.19,196890.95,29549.25,Mobile Payment,C00165
T008366,2023-03-13,07:03 PM,S003,P00356,1,31010.83,31010.83,5872.18,Debit Card,C00627
T008767,2020-03-31,11:23 AM,S008,P00198,3,30879.03,92637.09,22708.18,Cash,C0042
T007837,2024-06-21,08:32 PM,S002,P00378,4,78963.32,315853.28,44837.8,Debit Card,C00476
T00464,2021-10-14,07:47 PM,S006,P00369,3,37288.63,111865.89,20245.68,Mobile Payment,C00150
T005845,2020-04-28,07:25 PM,S004,P00282,4,61194.57,244778.28,19844.65,Debit Card,C00387
T00962,2021-11-12,07:37 PM,S005,P00133,3,35607.31,106821.93,28683.51,Cash,C00107
T007621,2023-08-08,02:11 PM,S004,P0026,5,79609.36,398046.8,93423.26,Credit Card,C00624
T001447,2023-04-02,09:11 PM,S002,P00255,5,31326.1,156630.5,37684.22,Debit Card,C00597
T0015,2020-08-14,08:53 PM,S005,P00255,5,38320.35,191601.75,30532.49,Debit Card,C00471
T008403,2022-10-26,11:41 AM,S004,P00199,2,81515.19,163030.38,43308.89,Mobile Payment,C00557
T002308,2020-12-14,08:39 PM,S001,P00297,4,56578.53,226314.12,56813.94,Debit Card,C00560
T00901,2020-11-12,11:57 AM,S008,P00357,2,11252.87,22505.74,289.97,Debit Card,C00629
T006091,2020-10-20,03:08 PM,S006,P00107,2,88877.65,177755.3,3174.32,Credit Card,C0098
T00748,2021-08-29,09:14 PM,S007,P00209,4,40893.66,163574.64,5210.32,Mobile Payment,C00605
T003226,2024-02-05,12:01 PM,S007,P00110,5,35436.4,177182.0,24652.94,Credit Card,C0019
T006630,2020-01-17,04:22 PM,S005,P0095,2,32829.26,65658.52,18195.3,Credit Card,C00316
T006330,2022-12-17,08:06 PM,S001,P00248,4,57071.52,228286.08,29746.67,Cash,C00638
T007236,2022-08-25,12:40 PM,S001,P0082,3,73643.77,220931.31,17221.97,Debit Card,C00364
T00191,2022-02-13,07:20 PM,S005,P0092,3,67694.36,203083.08,57677.53,Credit Card,C0076
T008774,2024-07-17,02:50 PM,S002,P00132,4,17813.9,71255.6,2224.05,Debit Card,C00249
T001851,2022-03-26,08:17 PM,S005,P001,4,34609.78,138439.12,32162.57,Credit Card,C00251
T004255,2020-03-05,12:00 PM,S008,P00145,2,62809.07,125618.14,28384.68,Mobile Payment,C00300
T008506,2023-03-09,01:47 PM,S005,P006,5,70152.98,350764.9,50750.17,Mobile Payment,C00271
T002346,2024-05-05,09:00 PM,S008,P00243,4,63718.88,254875.52,13431.34,Cash,C0040
T007958,2022-04-02,06:11 PM,S006,P00316,3,49547.42,148642.26,23926.64,Mobile Payment,C00413
T007286,2024-07-08,08:03 PM,S006,P0015,4,67117.5,268470.0,13546.65,Cash,C00466
T007444,2021-11-27,09:55 PM,S006,P0060,3,45355.9,136067.7,35050.09,Cash,C00597
T002197,2024-06-12,11:49 AM,S008,P00295,3,95780.88,287342.64,30172.52,Cash,C00130
T003263,2022-05-21,01:11 PM,S002,P00278,1,46835.13,46835.13,3567.9,Cash,C00665
T005996,2020-05-14,06:52 PM,S003,P00311,5,72548.78,362743.9,86209.11,Debit Card,C00170
T008147,2020-01-01,10:47 AM,S001,P00236,3,14175.35,42526.05,4560.7,Mobile Payment,C00673
T002625,2022-04-17,04:44 PM,S007,P00183,5,54948.67,274743.35,70344.38,Mobile Payment,C00346
T007335,2021-11-18,02:57 PM,S007,P00332,3,23543.27,70629.81,3172.47,Debit Card,C0010
T001090,2020-08-25,04:41 PM,S007,P0069,2,37907.69,75815.38,4468.77,Debit Card,C00362
T005134,2024-01-03,03:18 PM,S003,P00173,5,60884.77,304423.85,49286.21,Mobile Payment,C00599
T008138,2021-09-28,09:03 PM,S006,P00230,3,12363.26,37089.78,1157.44,Credit Card,C00336
T005839,2022-10-13,11:45 AM,S001,P00227,3,66686.9,200060.7,12904.68,Mobile Payment,C00219
T006263,2021-03-07,07:44 PM,S004,P00267,2,68646.14,137292.28,11493.52,Credit Card,C00418
T002856,2023-01-14,06:58 PM,S001,P00372,2,20015.17,40030.34,5299.37,Credit Card,C00523
T001383,2021-01-07,06:18 PM,S007,P00144,5,73948.0,369740.0,38125.99,Mobile Payment,C00248
T006847,2021-11-04,09:54 PM,S007,P00193,5,82810.81,414054.05,110619.6,Credit Card,C00535
T004521,2020-06-21,04:27 PM,S007,P00204,2,57474.16,114948.32,12941.18,Credit Card,C00397
T006426,2024-04-03,10:29 AM,S006,P00282,1,38556.1,38556.1,11076.42,Debit Card,C00442
T007876,2020-03-07,10:27 AM,S002,P0017,4,42531.41,170125.64,11846.88,Mobile Payment,C00668
T002695,2020-03-19,02:22 PM,S007,P0069,4,19409.87,77639.48,7026.87,Debit Card,C00213
T002225,2021-05-15,11:28 AM,S008,P00173,5,82524.66,412623.3,53543.19,Debit Card,C00621
T002187,2020-09-12,11:35 AM,S004,P00111,5,14563.75,72818.75,1213.38,Debit Card,C00504
T006600,2022-11-20,12:41 PM,S003,P00152,5,28238.29,141191.45,32556.12,Mobile Payment,C00594
T004833,2024-01-27,05:36 PM,S007,P00133,5,46978.05,234890.25,4173.7,Mobile Payment,C00654
T003441,2022-03-21,11:54 AM,S008,P0096,1,84580.74,84580.74,9162.6,Mobile Payment,C00316
T007413,2023-06-24,11:25 AM,S008,P00256,4,92187.46,368749.84,42899.25,Mobile Payment,C00398
T004224,2021-05-30,04:58 PM,S008,P00245,1,34053.24,34053.24,2497.53,Mobile Payment,C00395
T002670,2023-11-18,07:31 PM,S007,P0015,2,19590.72,39181.44,8407.25,Cash,C00493
T004883,2024-06-11,02:26 PM,S004,P00303,1,47285.07,47285.07,1066.05,Cash,C00640
T008036,2023-06-10,01:12 PM,S007,P00242,4,10889.72,43558.88,8410.18,Credit Card,C00185
T006061,2020-06-29,02:53 PM,S005,P00218,2,78242.36,156484.72,24969.29,Cash,C00408
T002942,2022-08-11,09:56 PM,S007,P00247,2,20117.83,40235.66,304.55,Mobile Payment,C0034
T005979,2020-09-23,06:11 PM,S004,P00175,1,55617.72,55617.72,6187.39,Debit Card,C0038
T00322,2022-01-06,05:01 PM,S004,P00352,4,14627.57,58510.28,16165.78,Mobile Payment,C0046
T008417,2024-05-27,08:59 PM,S003,P0012,5,33314.61,166573.05,6692.0,Cash,C0020
T00828,2023-07-16,10:19 AM,S003,P00344,3,82142.84,246428.52,3441.52,Credit Card,C0084
T004892,2021-07-31,12:55 PM,S003,P00314,5,10343.95,51719.75,6683.31,Credit Card,C0096
T006834,2023-04-13,02:08 PM,S005,P0042,5,32842.64,164213.2,2514.35,Debit Card,C00371
T008212,2024-07-06,03:40 PM,S002,P00203,4,84651.25,338605.0,14906.96,Cash,C0064
T001625,2023-11-29,06:09 PM,S004,P00369,1,83289.11,83289.11,8030.81,Debit Card,C00532
T002549,2023-06-21,12:50 PM,S008,P0093,4,36942.31,147769.24,37855.21,Cash,C00673
T005475,2022-10-10,04:12 PM,S005,P0050,4,3742.74,14970.96,4018.19,Cash,C00400
T005863,2022-07-29,01:21 PM,S004,P0089,1,84396.79,84396.79,5158.45,Credit Card,C00134
T004994,2020-01-27,01:15 PM,S001,P00355,3,71370.99,214112.97,1894.96,Mobile Payment,C00598
T006143,2020-09-09,11:40 AM,S007,P00268,5,32854.56,164272.8,35119.74,Mobile Payment,C00595
T003504,2021-11-23,08:38 PM,S006,P00342,2,55141.68,110283.36,14564.35,Cash,C00380
T003566,2023-03-19,02:21 PM,S004,P0097,5,93056.79,465283.95,94486.5,Credit Card,C0053
T001179,2020-10-14,09:55 PM,S007,P00136,3,71241.6,213724.8,49823.48,Debit Card,C00109
T004919,2022-02-22,12:16 PM,S005,P0029,5,37780.17,188900.85,29593.71,Mobile Payment,C00335
T003293,2024-01-26,07:34 PM,S006,P00109,2,77964.79,155929.58,3376.77,Credit Card,C00257
T003144,2020-05-29,08:23 PM,S005,P00297,3,25476.48,76429.44,14224.23,Debit Card,C00676
T005116,2022-05-24,11:52 AM,S003,P0026,5,68185.17,340925.85,19776.36,Credit Card,C00638
T006884,2023-06-22,08:31 PM,S001,P0037,5,57636.3,288181.5,58593.97,Debit Card,C00394
T005406,2021-12-31,12:45 PM,S001,P00269,1,39264.1,39264.1,1679.1,Cash,C0079
T004848,2023-09-07,07:10 PM,S003,P0033,1,24751.78,24751.78,4452.01,Cash,C00108
T008557,2022-01-18,02:57 PM,S008,P00131,5,34197.13,170985.65,20119.22,Debit Card,C00137
